,name,link,status,adress,square,coords,longitude,latitude,Класс:,rating
109,[' БЦ Ла-5'],https://www.arendator.ru/objects/34967-la-5-1/,torg_office_cntr,"['п. Внуково (ЗАО, Внуково, г. Москва), ЗАО, Внуково, Центральная улица 8Б']",32707.0,"[55.610004, 37.2083199]",37.2083199,55.610004,A,50.0
110,[' БЦ Кусково'],https://www.arendator.ru/objects/35165-kuskovo-1/,torg_office_cntr,"['г. Москва, ВАО, Новогиреево, Кусковская улица 20А']",82000.0,"[55.73975, 37.7830579]",37.7830579,55.73975,B,50.0
111,[' Торгово-офисный центр Мичуринский'],https://www.arendator.ru/objects/9355-michurinskij-5/,torg_office_cntr,"['г. Москва, Озерная площадь 42']",15000.0,"[55.6717342, 37.4450003]",37.4450003,55.6717342,B,50.0
112,[' Офисно-жилой комплекс на Гагаринском 23'],https://www.arendator.ru/objects/7521-na_gagarinskom_23/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Гагаринский переулок 23 1']",1000.0,"[55.7446965, 37.5931292]",37.5931292,55.7446965,B,50.0
113,[' Офисное здание Щипок 11/28'],https://www.arendator.ru/objects/7453-cshipok_1128/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Щипок улица 11/28  стр.1']",2900.0,"[55.7261521, 37.6308067]",37.6308067,55.7261521,B,50.0
114,[' Офисное здание на Курсовом'],https://www.arendator.ru/objects/7529-na_kursovom/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Курсовой переулок 8Б 2']",3422.0,"[55.740553, 37.605108]",37.605108,55.740553,B+,50.0
115,[' БЦ High Tech House'],https://www.arendator.ru/objects/9180-high_tech_house/,torg_office_cntr,"['г. Москва, Академическая Б. улица 5А']",8000.0,"[55.818808, 37.521317]",37.521317,55.818808,B,50.0
116,[' Офисное здание на Складочной'],https://www.arendator.ru/objects/8209-na_skladochnoj/,torg_office_cntr,"['г. Москва, СВАО, Марьина роща, Складочная улица 1Б 18']",17500.0,"[55.8042928, 37.6062733]",37.6062733,55.8042928,B,50.0
117,[' БЦ Lighthouse'],https://www.arendator.ru/objects/9484-lighthouse-1/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Валовая улица 26']",47100.0,"[55.7307567, 37.6281993]",37.6281993,55.7307567,A,50.0
118,[' БЦ Призма'],https://www.arendator.ru/objects/9474-prizma/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Щепкина улица 61/2  стр.12']",15015.0,"[55.788452, 37.6243399]",37.6243399,55.788452,A,50.0
119,[' БЦ Wave Tower'],https://www.arendator.ru/objects/9318-wave_tower-1/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Академика Сахарова проспект 10']",40500.0,"[55.7688244, 37.6421964]",37.6421964,55.7688244,A,50.0
120,[' БЦ Дербеневская плаза'],https://www.arendator.ru/objects/9289-derbenevskaya_plaza/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Дербеневский 1-й переулок 5']",28986.0,"[55.7244197, 37.65485839999999]",37.65485839999999,55.7244197,B+,50.0
121,[' Коворкинг WONDERWOOD (Вандервууд)'],https://www.arendator.ru/objects/32803-wonderwood_vandervuud/,torg_office_cntr,"['г. Москва, ЗАО, Дорогомилово, Кутузовский переулок 36с6']",,"[55.74230799999999, 37.5223169]",37.5223169,55.74230799999999,,50.0
122,[' БЦ Смена'],https://www.arendator.ru/objects/9121-smena/,torg_office_cntr,"['г. Москва, СВАО, Ростокино, Докукина улица 16/1']",22000.0,"[55.8417636, 37.6514661]",37.6514661,55.8417636,B,50.0
123,[' БЦ Гиляровского 57'],https://www.arendator.ru/objects/8956-gilyarovskogo_57/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Гиляровского улица 57 стр.1']",4500.0,"[55.78724399999999, 37.632222]",37.632222,55.78724399999999,B,50.0
124,[' БЦ Ростэк'],https://www.arendator.ru/objects/9189-rostek/,torg_office_cntr,"['г. Москва, ЮВАО, Лефортово, Завода Серп и Молот проезд 6']",21300.0,"[55.753869, 37.69886]",37.69886,55.753869,B+,50.0
125,[' БЦ РТС Измайловский'],https://www.arendator.ru/objects/49812-rts_izmajlovskij/,torg_office_cntr,"['г. Москва, ВАО, Измайлово, Прядильная 2-я улица 1']",8000.0,"[55.795379, 37.771309]",37.771309,55.795379,B+,50.0
126,[' Офисное здание на Мясницкой 13'],https://www.arendator.ru/objects/8559-na_myasnickoj_13/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Мясницкая улица 13 11']",1700.0,"[55.762753, 37.6331753]",37.6331753,55.762753,A,50.0
127,[' БЦ Фабрика Станиславского'],https://www.arendator.ru/objects/9146-fabrika_stanislavskogo/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Станиславского улица 21с3']",32000.0,"[55.7459139, 37.6641242]",37.6641242,55.7459139,A,50.0
128,[' БЦ Демидов'],https://www.arendator.ru/objects/33735-demidov/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Тимура Фрунзе улица 11']",31278.0,"[55.7330918, 37.5901356]",37.5901356,55.7330918,,50.0
129,[' Офисно-жилой комплекс Новокосино-2'],https://www.arendator.ru/objects/28573-novokosino-2/,torg_office_cntr,"['г. Реутов (Московская обл), им академика В. Челомея  10 корп. 1/2/3/5']",,"[55.7498527, 37.87773019999999]",37.87773019999999,55.7498527,B+,50.0
130,[' БЦ Мела'],https://www.arendator.ru/objects/9239-mela/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Магистральная 2-я улица 14Г стр.1']",7000.0,"[55.7632594, 37.5339402]",37.5339402,55.7632594,B,50.0
131,[' Офисное здание Мясницкая 38'],https://www.arendator.ru/objects/8143-myasnickaya_38/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Мясницкая улица 38 стр.1']",538.0,"[55.76621240000001, 37.6401336]",37.6401336,55.76621240000001,A,50.0
132,[' БЦ Чайка Плаза 1'],https://www.arendator.ru/objects/8894-chajka_plaza_1-1/,torg_office_cntr,"['г. Москва, СВАО, Алексеевский, Зубарев переулок 15']",18000.0,"[55.8112666, 37.642404]",37.642404,55.8112666,A,50.0
133,[' БЦ Зенит Интер'],https://www.arendator.ru/objects/9142-zenit_inter/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Александра Лукьянова улица 3']",3000.0,"[55.7691903, 37.6643017]",37.6643017,55.7691903,A,50.0
134,[' БЦ Four Winds'],https://www.arendator.ru/objects/9496-four_winds/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Грузинская Б. улица 69-71']",31000.0,"[55.7738616, 37.5862504]",37.5862504,55.7738616,A,50.0
135,[' Коворкинг Чемодан'],https://www.arendator.ru/objects/32865-chemodan/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Посланников переулок 18с1']",,"[55.7701737, 37.6834833]",37.6834833,55.7701737,,50.0
136,[' БЦ Нахимов'],https://www.arendator.ru/objects/9022-nahimov/,torg_office_cntr,"['г. Москва, ЮЗАО, Котловка, Севастопольский проспект 47А']",17096.0,"[55.6705318, 37.5868866]",37.5868866,55.6705318,A,50.0
137,[' БЦ Инженер'],https://www.arendator.ru/objects/8922-inzhener-1/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Трубная площадь 25 стр.3']",6000.0,"[55.77128949999999, 37.62501]",37.62501,55.77128949999999,B+,50.0
138,[' Торгово-офисный центр Елоховский Пассаж'],https://www.arendator.ru/objects/8012-elohovskij_passazh/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Спартаковская улица 24']",24000.0,"[55.772484, 37.6770289]",37.6770289,55.772484,B+,50.0
139,[' Особняк Никольская 11-13'],https://www.arendator.ru/objects/9247-nikolskaya_11-13/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Никольская улица 11-13 стр.4']",1370.0,"[55.757058, 37.621245]",37.621245,55.757058,,50.0
140,[' БЦ Таганский'],https://www.arendator.ru/objects/9000-taganskij/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Марксистская улица 3 стр.1']",16000.0,"[55.738037, 37.6620266]",37.6620266,55.738037,B,50.0
141,[' БЦ Радонежский'],https://www.arendator.ru/objects/9398-radonezhskij/,torg_office_cntr,"['г. Москва, ЦАО, Таганский, Сергия Радонежского улица 1 стр.1']",4634.0,"[55.74702509999999, 37.670778]",37.670778,55.74702509999999,B,50.0
142,[' БЦ Варшавская Плаза'],https://www.arendator.ru/objects/8915-varshavskaya_plaza/,torg_office_cntr,"['г. Москва, ЮАО, Нагорный, Варшавское шоссе 26']",24000.0,"[55.6848221, 37.6218802]",37.6218802,55.6848221,B+,50.0
143,[' Офисное здание 2-я Тверская-Ямская 16/18'],https://www.arendator.ru/objects/7405-2-ya_tverskaya-yamskaya_1618/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Тверская-Ямская 2-Я улица 16/18']",5600.0,"[55.7721665, 37.5953898]",37.5953898,55.7721665,B,50.0
144,[' Деловой центр ЛеФОРТ'],https://www.arendator.ru/objects/28920-lefort-3/,torg_office_cntr,"['г. Москва, ВАО, Преображенское, Электрозаводская улица 27']",71809.0,"[55.7897681, 37.7066656]",37.7066656,55.7897681,B+,50.0
145,[' БЦ Alexander House'],https://www.arendator.ru/objects/9452-alexander_house/,torg_office_cntr,"['г. Москва, Якиманка Б. улица 1']",11600.0,"[55.741241, 37.614323]",37.614323,55.741241,A,50.0
146,[' БЦ Басманов'],https://www.arendator.ru/objects/9230-basmanov-1/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Доброслободская улица 3']",13000.0,"[55.769233, 37.6717331]",37.6717331,55.769233,A,50.0
147,[' Коворкинг Лаба'],https://www.arendator.ru/objects/32893-laba/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Мясницкая улица 13с20']",,"[55.7625948, 37.6343384]",37.6343384,55.7625948,,50.0
148,[' Офисное здание на Елоховском проезде'],https://www.arendator.ru/objects/8587-na_elohovskom_proezde/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Елоховский проезд 1']",1000.0,"[55.7726467, 37.6734773]",37.6734773,55.7726467,B+,50.0
149,[' Коворкинг Регус Авион'],https://www.arendator.ru/objects/33763-regus_avion/,torg_office_cntr,"['г. Москва, САО, Сокол, Ленинградский проспект 47/2']",,"[55.7988189, 37.5323615]",37.5323615,55.7988189,,50.0
150,[' БЦ Малая Дмитровка 10'],https://www.arendator.ru/objects/9228-malaya_dmitrovka_10/,torg_office_cntr,"['г. Москва, Дмитровка М. улица 10']",5800.0,"[55.768849, 37.606236]",37.606236,55.768849,A,50.0
151,[' БЦ Женевский дом'],https://www.arendator.ru/objects/9298-zhenevskij_dom/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Петровка улица 7']",17950.0,"[55.7623663, 37.61724630000001]",37.61724630000001,55.7623663,A,50.0
152,[' БЦ Загорьевский 5'],https://www.arendator.ru/objects/9435-zagorevskij_5/,torg_office_cntr,"['г. Москва, ЮАО, Бирюлево Восточное, Загорьевский проезд 5 корп.3']",3342.0,"[55.57575, 37.664792]",37.664792,55.57575,B,50.0
153,[' Особняк Турчанинов переулок 6'],https://www.arendator.ru/objects/7478-turchaninov_pereulok_6/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Турчанинов переулок 6']",17000.0,"[55.7368011, 37.5972256]",37.5972256,55.7368011,,50.0
154,[' БЦ Лихоборский'],https://www.arendator.ru/objects/9375-lihoborskij/,torg_office_cntr,"['г. Москва, САО, Бескудниковский, Дмитровское шоссе 60А']",20000.0,"[55.85290699999999, 37.568515]",37.568515,55.85290699999999,B,50.0
155,[' БЦ Black and White'],https://www.arendator.ru/objects/9088-black_and_white/,torg_office_cntr,"['г. Москва, ЮАО, Даниловский, Кожевническая улица 14']",14000.0,"[55.72851799999999, 37.6455899]",37.6455899,55.72851799999999,A,50.0
156,[' БЦ Боровский'],https://www.arendator.ru/objects/9155-borovskij/,torg_office_cntr,"['г. Москва, МКАД  47 стр.21']",19000.0,"[55.6515847, 37.4407259]",37.4407259,55.6515847,A,50.0
157,[' БЦ Образцова 4А'],https://www.arendator.ru/objects/9122-obrazcova_4a/,torg_office_cntr,"['г. Москва, СВАО, Марьина роща, Образцова улица 4А']",2566.0,"[55.7863833, 37.6083709]",37.6083709,55.7863833,A,50.0
158,[' Особняк Щипок 9/26'],https://www.arendator.ru/objects/7454-cshipok_926/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Щипок улица 9/26с1']",3000.0,"[55.726319, 37.631052]",37.631052,55.726319,,50.0
159,[' БЦ Дежнев Плаза'],https://www.arendator.ru/objects/9001-dezhnev_plaza/,torg_office_cntr,"['г. Москва, СВАО, Южное Медведково, Дежнева проезд 1']",17000.0,"[55.871266, 37.64967439999999]",37.64967439999999,55.871266,A,50.0
